transaction_id,customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,frequency_score,revenue_segment
176,176,53,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,True,Next Day Air,True,True,2,Bank Transfer,Annually,Middle Age,1,High
177,177,53,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,True,Next Day Air,True,True,30,Credit Card,Quarterly,Middle Age,4,High
178,178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,True,Next Day Air,True,True,47,Bank Transfer,Monthly,Young Adult,12,Medium
179,179,61,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,True,2-Day Shipping,True,True,21,PayPal,Quarterly,Senior,4,Medium
180,180,64,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,True,Store Pickup,True,True,9,Bank Transfer,Fortnightly,Senior,26,Medium
181,181,51,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,True,Store Pickup,True,True,12,Debit Card,Fortnightly,Middle Age,26,High
182,182,32,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,True,Next Day Air,True,True,4,Bank Transfer,Weekly,Adult,52,Medium
183,183,38,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,True,Store Pickup,True,True,10,Debit Card,Annually,Adult,1,High
184,184,58,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,True,2-Day Shipping,True,True,26,Credit Card,Weekly,Middle Age,52,Low
185,185,32,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,True,Express,True,True,40,Cash,Fortnightly,Adult,26,Medium
186,186,46,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,True,Store Pickup,True,True,34,Bank Transfer,Fortnightly,Middle Age,26,Medium
187,187,39,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,True,Standard,True,True,31,Debit Card,Annually,Adult,1,Medium
188,188,19,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,True,Store Pickup,True,True,1,Bank Transfer,Bi-Weekly,Young Adult,26,High
189,189,50,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,True,Express,True,True,5,Bank Transfer,Bi-Weekly,Middle Age,26,Medium
190,190,36,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,True,Next Day Air,True,True,4,Credit Card,Weekly,Adult,52,High
191,191,65,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,True,Free Shipping,True,True,48,Venmo,Quarterly,Senior,4,High
192,192,64,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,True,Free Shipping,True,True,29,Cash,Every 3 Months,Senior,4,High
193,193,46,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,True,Express,True,True,12,PayPal,Bi-Weekly,Middle Age,26,Low
194,194,36,Male,Belt,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,True,Standard,True,True,29,Venmo,Annually,Adult,1,High
195,195,51,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,True,Express,True,True,15,Debit Card,Quarterly,Middle Age,4,High
196,196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,True,Free Shipping,True,True,34,Credit Card,Monthly,Middle Age,12,Low
197,197,38,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,True,Next Day Air,True,True,41,Credit Card,Fortnightly,Adult,26,High
198,198,59,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,True,2-Day Shipping,True,True,41,Credit Card,Monthly,Middle Age,12,High
199,199,57,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,True,Standard,True,True,39,Credit Card,Fortnightly,Middle Age,26,Medium
200,200,54,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,True,Express,True,True,32,Cash,Weekly,Middle Age,52,High
201,201,25,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,True,Next Day Air,True,True,29,Venmo,Monthly,Young Adult,12,Medium
202,202,69,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,True,Free Shipping,True,True,15,Bank Transfer,Annually,Senior,1,Low
203,203,57,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,True,Express,True,True,33,Venmo,Annually,Middle Age,1,Medium
204,204,70,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,True,Next Day Air,True,True,18,Bank Transfer,Weekly,Senior,52,Medium
205,205,24,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,True,Store Pickup,True,True,35,Cash,Bi-Weekly,Young Adult,26,High
206,206,67,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,True,Standard,True,True,25,PayPal,Weekly,Senior,52,Medium
207,207,24,Male,T-shirt,Clothing,55.0,Wisconsin,L,Silver,Summer,4.2,True,Free Shipping,True,True,6,Venmo,Fortnightly,Young Adult,26,Medium
208,208,62,Male,Gloves,Accessories,91.0,Rhode Island,M,Silver,Summer,2.9,True,Express,True,True,17,Bank Transfer,Bi-Weekly,Senior,26,High
209,209,57,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,True,Store Pickup,True,True,17,Credit Card,Monthly,Middle Age,12,Medium
210,210,55,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,True,Store Pickup,True,True,44,Cash,Every 3 Months,Middle Age,4,High
211,211,45,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,True,2-Day Shipping,True,True,6,PayPal,Fortnightly,Middle Age,26,Low
212,212,69,Male,Skirt,Clothing,92.0,South Dakota,L,Maroon,Fall,4.2,True,2-Day Shipping,True,True,45,Debit Card,Fortnightly,Senior,26,High
213,213,67,Male,Handbag,Accessories,84.0,Virginia,L,Blue,Fall,4.2,True,Express,True,True,7,Debit Card,Annually,Senior,1,High
214,214,30,Male,Handbag,Accessories,93.0,Nevada,L,Peach,Fall,4.4,True,Store Pickup,True,True,11,Debit Card,Every 3 Months,Adult,4,High
215,215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,True,Next Day Air,True,True,41,Cash,Every 3 Months,Young Adult,4,Medium
216,216,62,Male,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,True,2-Day Shipping,True,True,24,PayPal,Bi-Weekly,Senior,26,Medium
217,217,43,Male,Shorts,Clothing,61.0,Massachusetts,L,Yellow,Spring,3.7,True,Free Shipping,True,True,21,Venmo,Weekly,Middle Age,52,Medium
218,218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,True,Next Day Air,True,True,24,Bank Transfer,Annually,Adult,1,Medium
219,219,28,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,True,Store Pickup,True,True,8,Credit Card,Quarterly,Adult,4,Medium
220,220,32,Male,Belt,Accessories,88.0,Nevada,M,Cyan,Spring,3.0,True,Free Shipping,True,True,12,Cash,Fortnightly,Adult,26,High
221,221,39,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,True,Express,True,True,48,Debit Card,Fortnightly,Adult,26,Medium
222,222,28,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,True,Store Pickup,True,True,6,Bank Transfer,Quarterly,Adult,4,Medium
223,223,47,Male,Gloves,Accessories,94.0,New York,XL,Gray,Spring,4.5,True,2-Day Shipping,True,True,14,PayPal,Fortnightly,Middle Age,26,High
224,224,20,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,True,Free Shipping,True,True,34,PayPal,Annually,Young Adult,1,Medium
225,225,63,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,True,Free Shipping,True,True,12,Cash,Every 3 Months,Senior,4,High
226,226,25,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,True,Next Day Air,True,True,11,Bank Transfer,Annually,Young Adult,1,Low
227,227,29,Male,Shoes,Footwear,74.0,Texas,L,Violet,Spring,3.3,True,Free Shipping,True,True,5,PayPal,Monthly,Adult,12,High
228,228,50,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,True,Standard,True,True,25,Venmo,Fortnightly,Middle Age,26,High
229,229,18,Male,Socks,Clothing,79.0,New Hampshire,M,White,Spring,2.9,True,Store Pickup,True,True,11,Credit Card,Annually,Young Adult,1,High
230,230,70,Male,Sandals,Footwear,28.0,Ohio,S,Silver,Spring,4.6,True,Next Day Air,True,True,27,PayPal,Every 3 Months,Senior,4,Low
231,231,66,Male,Scarf,Accessories,88.0,Utah,L,Olive,Fall,4.1,True,Standard,True,True,43,Credit Card,Annually,Senior,1,High
232,232,28,Male,Blouse,Clothing,26.0,Tennessee,M,Blue,Spring,3.1,True,2-Day Shipping,True,True,18,Debit Card,Every 3 Months,Adult,4,Low
233,233,54,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,True,Express,True,True,32,Bank Transfer,Bi-Weekly,Middle Age,26,Low
234,234,19,Male,Sweater,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,True,Next Day Air,True,True,27,Bank Transfer,Every 3 Months,Young Adult,4,High
235,235,20,Male,Gloves,Accessories,39.0,South Dakota,S,Silver,Summer,3.7,True,Next Day Air,True,True,24,Credit Card,Weekly,Young Adult,52,Medium
236,236,43,Male,Sunglasses,Accessories,89.0,New Jersey,M,Cyan,Winter,3.7,True,Free Shipping,True,True,31,Debit Card,Quarterly,Middle Age,4,High
237,237,38,Male,Coat,Outerwear,68.0,North Dakota,L,Green,Winter,3.4,True,Next Day Air,True,True,39,PayPal,Fortnightly,Adult,26,Medium
238,238,50,Male,Dress,Clothing,90.0,Iowa,M,Beige,Summer,3.0,True,Store Pickup,True,True,36,Debit Card,Fortnightly,Middle Age,26,High
239,239,64,Male,Skirt,Clothing,34.0,Ohio,M,Peach,Fall,4.2,True,Free Shipping,True,True,5,Cash,Annually,Senior,1,Medium
240,240,49,Male,Pants,Clothing,51.0,Vermont,L,Yellow,Summer,2.9,True,Express,True,True,47,Credit Card,Bi-Weekly,Middle Age,26,Medium
241,241,47,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,True,Free Shipping,True,True,29,Bank Transfer,Fortnightly,Middle Age,26,Medium
242,242,36,Male,Hoodie,Clothing,88.0,Delaware,M,Peach,Winter,4.1,True,Free Shipping,True,True,43,Venmo,Bi-Weekly,Adult,26,High
243,243,55,Male,Coat,Outerwear,85.0,New York,L,Gray,Summer,4.3,True,Store Pickup,True,True,40,Debit Card,Every 3 Months,Middle Age,4,High
244,244,25,Male,Jewelry,Accessories,100.0,Kentucky,M,Olive,Winter,2.8,True,2-Day Shipping,True,True,4,Debit Card,Monthly,Young Adult,12,High
245,245,53,Male,Belt,Accessories,42.0,Oregon,S,Indigo,Spring,4.9,True,2-Day Shipping,True,True,39,PayPal,Weekly,Middle Age,52,Medium
246,246,49,Male,Sandals,Footwear,53.0,Rhode Island,L,Charcoal,Summer,3.3,True,Next Day Air,True,True,45,Venmo,Fortnightly,Middle Age,26,Medium
247,247,35,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.2,True,Express,True,True,20,Venmo,Bi-Weekly,Adult,26,High
248,248,29,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,True,Standard,True,True,14,Debit Card,Weekly,Adult,52,Medium
249,249,47,Male,Belt,Accessories,100.0,Pennsylvania,M,Blue,Winter,4.8,True,Express,True,True,33,PayPal,Weekly,Middle Age,52,High
250,250,53,Male,Handbag,Accessories,47.0,Alaska,S,Teal,Fall,4.2,True,Standard,True,True,18,Credit Card,Annually,Middle Age,1,Medium
251,251,33,Male,Skirt,Clothing,25.0,Mississippi,L,Black,Fall,4.0,True,Express,True,True,9,Bank Transfer,Weekly,Adult,52,Low
252,252,21,Male,Handbag,Accessories,51.0,Wyoming,XL,Gold,Winter,2.5,True,Standard,True,True,34,PayPal,Annually,Young Adult,1,Medium
253,253,32,Male,Shorts,Clothing,41.0,Delaware,M,Violet,Summer,3.9,True,Free Shipping,True,True,33,Venmo,Fortnightly,Adult,26,Medium
254,254,52,Male,Boots,Footwear,73.0,Oklahoma,L,Cyan,Winter,4.9,True,2-Day Shipping,True,True,15,Bank Transfer,Bi-Weekly,Middle Age,26,High
255,255,67,Male,Sunglasses,Accessories,42.0,Indiana,M,White,Winter,3.5,True,Store Pickup,True,True,4,PayPal,Bi-Weekly,Senior,26,Medium
256,256,43,Male,Scarf,Accessories,20.0,Maryland,M,Charcoal,Spring,4.2,True,Free Shipping,True,True,25,Debit Card,Annually,Middle Age,1,Low
257,257,58,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,True,Express,True,True,20,Credit Card,Every 3 Months,Middle Age,4,Medium
258,258,20,Male,Handbag,Accessories,53.0,West Virginia,M,Red,Summer,4.5,True,Express,True,True,5,Credit Card,Quarterly,Young Adult,4,Medium
259,259,61,Male,Gloves,Accessories,74.0,Alabama,S,Lavender,Spring,2.8,True,Express,True,True,16,Cash,Quarterly,Senior,4,High
260,260,32,Male,Jeans,Clothing,57.0,Louisiana,M,Gold,Fall,2.9,True,Standard,True,True,13,Debit Card,Annually,Adult,1,Medium
261,261,38,Male,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,True,2-Day Shipping,True,True,11,Credit Card,Every 3 Months,Adult,4,Medium
262,262,21,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,True,Standard,True,True,21,Credit Card,Annually,Young Adult,1,High
263,263,37,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.7,True,Next Day Air,True,True,6,Debit Card,Annually,Adult,1,Medium
264,264,27,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,True,Store Pickup,True,True,29,Venmo,Monthly,Adult,12,Medium
265,265,36,Male,Pants,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,True,Store Pickup,True,True,15,Cash,Annually,Adult,1,High
266,266,32,Male,Backpack,Accessories,59.0,Michigan,M,Gray,Spring,3.2,True,2-Day Shipping,True,True,17,Bank Transfer,Bi-Weekly,Adult,26,Medium
267,267,51,Male,Jewelry,Accessories,75.0,Louisiana,L,White,Summer,3.1,True,Express,True,True,32,Credit Card,Weekly,Middle Age,52,High
268,268,64,Male,Sweater,Clothing,54.0,Maryland,M,Olive,Spring,3.9,True,2-Day Shipping,True,True,42,Venmo,Annually,Senior,1,Medium
269,269,68,Male,Shoes,Footwear,42.0,Georgia,M,Charcoal,Spring,2.6,True,Store Pickup,True,True,21,Cash,Monthly,Senior,12,Medium
270,270,68,Male,Blouse,Clothing,44.0,Georgia,M,Charcoal,Winter,3.3,True,Next Day Air,True,True,9,Cash,Bi-Weekly,Senior,26,Medium
271,271,33,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,True,Free Shipping,True,True,16,Bank Transfer,Annually,Adult,1,Medium
272,272,65,Male,Sunglasses,Accessories,69.0,Maryland,XL,Yellow,Summer,4.6,True,Express,True,True,42,Credit Card,Fortnightly,Senior,26,Medium
273,273,48,Male,Jewelry,Accessories,26.0,Oregon,M,Beige,Summer,4.4,True,2-Day Shipping,True,True,37,Debit Card,Bi-Weekly,Middle Age,26,Low
274,274,69,Male,Coat,Outerwear,33.0,North Dakota,S,Silver,Spring,4.2,True,Express,True,True,32,Debit Card,Quarterly,Senior,4,Medium
275,275,59,Male,Jewelry,Accessories,32.0,Maryland,M,Indigo,Spring,3.0,True,Express,True,True,28,Cash,Bi-Weekly,Middle Age,26,Medium
276,276,48,Male,Backpack,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,True,Express,True,True,13,Credit Card,Weekly,Middle Age,52,High
277,277,25,Male,Skirt,Clothing,30.0,South Dakota,XL,Turquoise,Fall,3.5,True,Express,True,True,11,Bank Transfer,Fortnightly,Young Adult,26,Medium
278,278,29,Male,Shirt,Clothing,29.0,Georgia,M,Green,Winter,3.0,True,Store Pickup,True,True,36,Bank Transfer,Bi-Weekly,Adult,26,Low
279,279,57,Male,Sweater,Clothing,95.0,Hawaii,M,Orange,Spring,3.7,True,Express,True,True,23,Debit Card,Annually,Middle Age,1,High
280,280,23,Male,Sneakers,Footwear,69.0,Arkansas,L,Turquoise,Summer,4.0,True,Standard,True,True,37,Bank Transfer,Monthly,Young Adult,12,Medium
281,281,45,Male,Sandals,Footwear,69.0,Montana,S,Cyan,Fall,4.2,True,2-Day Shipping,True,True,21,Cash,Bi-Weekly,Middle Age,26,Medium
282,282,38,Male,Belt,Accessories,61.0,Oklahoma,XL,Charcoal,Spring,2.5,True,Standard,True,True,22,Debit Card,Bi-Weekly,Adult,26,Medium
283,283,21,Male,Skirt,Clothing,94.0,Minnesota,M,Teal,Summer,3.0,True,2-Day Shipping,True,True,9,Cash,Monthly,Young Adult,12,High
284,284,32,Male,Sweater,Clothing,30.0,Montana,S,Maroon,Fall,3.2,True,Next Day Air,True,True,16,Venmo,Annually,Adult,1,Medium
285,285,63,Male,Skirt,Clothing,45.0,Ohio,M,Red,Summer,3.5,True,Standard,True,True,4,PayPal,Quarterly,Senior,4,Medium
286,286,29,Male,Handbag,Accessories,39.0,Kentucky,XL,Yellow,Summer,4.8,True,Express,True,True,3,Debit Card,Bi-Weekly,Adult,26,Medium
287,287,27,Male,Jewelry,Accessories,51.0,Nebraska,L,Gray,Summer,2.6,True,Store Pickup,True,True,6,Debit Card,Annually,Adult,1,Medium
288,288,56,Male,Scarf,Accessories,37.0,Delaware,L,Blue,Spring,3.4,True,2-Day Shipping,True,True,18,Venmo,Fortnightly,Middle Age,26,Medium
289,289,30,Male,T-shirt,Clothing,62.0,North Carolina,M,Lavender,Winter,3.7,True,2-Day Shipping,True,True,34,Venmo,Bi-Weekly,Adult,26,Medium
290,290,49,Male,Coat,Outerwear,85.0,New York,M,Yellow,Fall,4.5,True,2-Day Shipping,True,True,26,Credit Card,Monthly,Middle Age,12,High
291,291,58,Male,T-shirt,Clothing,33.0,Colorado,M,Indigo,Winter,3.7,True,Standard,True,True,50,PayPal,Weekly,Middle Age,52,Medium
292,292,57,Male,Dress,Clothing,26.0,Delaware,XL,Violet,Fall,3.3,True,Next Day Air,True,True,40,Bank Transfer,Monthly,Middle Age,12,Low
293,293,60,Male,Shoes,Footwear,99.0,Utah,M,Green,Spring,4.7,True,Free Shipping,True,True,24,Cash,Quarterly,Senior,4,High
294,294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,True,Express,True,True,33,PayPal,Annually,Senior,1,Medium
295,295,70,Male,Skirt,Clothing,20.0,New Jersey,M,Gold,Spring,4.6,True,Store Pickup,True,True,19,Credit Card,Every 3 Months,Senior,4,Low
296,296,53,Male,Sunglasses,Accessories,42.0,West Virginia,M,Indigo,Winter,2.7,True,Store Pickup,True,True,24,Credit Card,Quarterly,Middle Age,4,Medium
297,297,25,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,True,2-Day Shipping,True,True,19,Credit Card,Weekly,Young Adult,52,High
298,298,48,Male,Shoes,Footwear,26.0,Delaware,XL,Purple,Summer,4.4,True,Standard,True,True,4,Credit Card,Bi-Weekly,Middle Age,26,Low
299,299,69,Male,T-shirt,Clothing,53.0,Maryland,M,Lavender,Winter,4.0,True,Standard,True,True,11,Venmo,Every 3 Months,Senior,4,Medium
300,300,25,Male,Sneakers,Footwear,80.0,Pennsylvania,M,Maroon,Summer,3.2,True,Next Day Air,True,True,28,PayPal,Fortnightly,Young Adult,26,High
301,301,29,Male,Hat,Accessories,98.0,Iowa,M,Teal,Spring,4.4,True,Store Pickup,True,True,24,PayPal,Weekly,Adult,52,High
302,302,46,Male,Skirt,Clothing,95.0,Pennsylvania,M,Green,Spring,3.8,True,Standard,True,True,25,Credit Card,Every 3 Months,Middle Age,4,High
303,303,37,Male,Sweater,Clothing,44.0,Delaware,L,Olive,Summer,3.6,True,Express,True,True,27,Bank Transfer,Every 3 Months,Adult,4,Medium
304,304,20,Male,Sandals,Footwear,60.0,Oregon,M,Turquoise,Summer,3.3,True,Next Day Air,True,True,49,Venmo,Weekly,Young Adult,52,Medium
305,305,40,Male,Dress,Clothing,84.0,Oregon,M,Green,Winter,3.4,True,Next Day Air,True,True,45,Credit Card,Bi-Weekly,Middle Age,26,High
306,306,60,Male,Sweater,Clothing,59.0,Utah,M,Teal,Fall,3.5,True,2-Day Shipping,True,True,26,PayPal,Annually,Senior,1,Medium
307,307,26,Male,Jacket,Outerwear,49.0,North Dakota,S,White,Summer,3.6,True,Express,True,True,4,Cash,Annually,Adult,1,Medium
308,308,29,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,True,Free Shipping,True,True,3,Credit Card,Every 3 Months,Adult,4,Medium
309,309,66,Male,Handbag,Accessories,29.0,Maryland,M,Beige,Fall,3.7,True,Standard,True,True,45,Venmo,Bi-Weekly,Senior,26,Low
310,310,66,Male,Dress,Clothing,22.0,Minnesota,M,Yellow,Spring,4.5,True,Standard,True,True,21,Cash,Fortnightly,Senior,26,Low
311,311,56,Male,Pants,Clothing,85.0,Montana,M,Charcoal,Winter,4.6,True,Standard,True,True,50,Cash,Fortnightly,Middle Age,26,High
312,312,69,Male,Jeans,Clothing,52.0,Rhode Island,L,Silver,Winter,4.1,True,Store Pickup,True,True,19,Bank Transfer,Monthly,Senior,12,Medium
313,313,38,Male,Pants,Clothing,89.0,Massachusetts,L,Green,Spring,3.4,True,Next Day Air,True,True,6,PayPal,Annually,Adult,1,High
314,314,42,Male,Dress,Clothing,77.0,Vermont,M,Pink,Spring,3.7,True,Express,True,True,50,Credit Card,Every 3 Months,Middle Age,4,High
315,315,30,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,3.3,True,Store Pickup,True,True,17,Debit Card,Every 3 Months,Adult,4,Low
316,316,66,Male,Jewelry,Accessories,24.0,Wisconsin,XL,Orange,Spring,4.5,True,Express,True,True,24,Debit Card,Annually,Senior,1,Low
317,317,36,Male,Handbag,Accessories,22.0,California,M,Charcoal,Fall,3.3,True,Free Shipping,True,True,46,Venmo,Monthly,Adult,12,Low
318,318,58,Male,Sweater,Clothing,82.0,West Virginia,L,Teal,Fall,4.3,True,Standard,True,True,42,Cash,Every 3 Months,Middle Age,4,High
319,319,45,Male,Backpack,Accessories,67.0,South Dakota,M,Beige,Winter,2.5,True,Standard,True,True,10,Cash,Annually,Middle Age,1,Medium
320,320,47,Male,Shorts,Clothing,74.0,Maine,XL,White,Spring,2.6,True,Standard,True,True,1,Cash,Every 3 Months,Middle Age,4,High
321,321,66,Male,Jewelry,Accessories,72.0,Kansas,L,White,Summer,4.9,True,Standard,True,True,28,Debit Card,Quarterly,Senior,4,High
322,322,41,Male,Sneakers,Footwear,36.0,Vermont,L,Orange,Summer,4.7,True,Free Shipping,True,True,48,Debit Card,Quarterly,Middle Age,4,Medium
323,323,41,Male,Belt,Accessories,95.0,Tennessee,S,Cyan,Winter,3.0,True,Standard,True,True,47,Credit Card,Monthly,Middle Age,12,High
324,324,66,Male,Hoodie,Clothing,78.0,Tennessee,M,Orange,Winter,3.5,True,Next Day Air,True,True,29,PayPal,Bi-Weekly,Senior,26,High
325,325,37,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,True,Standard,True,True,37,Venmo,Quarterly,Adult,4,High
326,326,70,Male,Pants,Clothing,70.0,Vermont,M,Charcoal,Winter,4.3,True,Free Shipping,True,True,38,Debit Card,Annually,Senior,1,High
327,327,62,Male,Scarf,Accessories,41.0,New Jersey,M,White,Fall,3.2,True,Store Pickup,True,True,48,Bank Transfer,Weekly,Senior,52,Medium
328,328,61,Male,Coat,Outerwear,42.0,Iowa,M,Teal,Summer,3.1,True,Free Shipping,True,True,36,PayPal,Weekly,Senior,52,Medium
329,329,48,Male,Coat,Outerwear,50.0,Florida,M,Yellow,Fall,2.8,True,Free Shipping,True,True,9,Credit Card,Weekly,Middle Age,52,Medium
330,330,70,Male,Socks,Clothing,31.0,Nevada,S,White,Summer,2.9,True,2-Day Shipping,True,True,34,Bank Transfer,Monthly,Senior,12,Medium
331,331,46,Male,Sweater,Clothing,51.0,North Dakota,M,Beige,Winter,3.7,True,Express,True,True,43,Venmo,Bi-Weekly,Middle Age,26,Medium
332,332,31,Male,Shirt,Clothing,98.0,Florida,L,Beige,Fall,3.3,True,Store Pickup,True,True,46,PayPal,Quarterly,Adult,4,High
333,333,19,Male,Shirt,Clothing,86.0,New York,M,Maroon,Winter,2.8,True,2-Day Shipping,True,True,5,Credit Card,Monthly,Young Adult,12,High
334,334,39,Male,Sweater,Clothing,64.0,Alaska,M,Teal,Winter,4.5,True,Standard,True,True,15,Bank Transfer,Bi-Weekly,Adult,26,Medium
335,335,41,Male,Blouse,Clothing,46.0,Kansas,M,Lavender,Fall,2.6,True,Next Day Air,True,True,30,Credit Card,Annually,Middle Age,1,Medium
336,336,20,Male,Sweater,Clothing,85.0,Oregon,L,Maroon,Spring,3.7,True,Standard,True,True,44,Venmo,Every 3 Months,Young Adult,4,High
337,337,36,Male,Hat,Accessories,81.0,Rhode Island,S,Orange,Fall,4.4,True,Express,True,True,16,PayPal,Annually,Adult,1,High
338,338,32,Male,Sweater,Clothing,59.0,New Mexico,M,Cyan,Winter,4.3,True,2-Day Shipping,True,True,16,Bank Transfer,Annually,Adult,1,Medium
